num_messages,num_messages,summary_len_words,total_words,avg_message_words,contains_urgent,contains_meeting,has_zoom,url_count,avg_sentiment
5,5,86,315,63.0,1,0,0,0,0.466
4,4,82,31,7.75,0,0,0,0,0.09720000000000001
5,5,81,34,6.8,0,0,0,0,-0.3382
8,8,172,1665,208.125,0,1,0,0,0.5808
4,4,63,283,70.75,0,0,0,0,0.226825
4,4,71,1466,366.5,1,0,0,0,0.974675
4,4,60,141,35.25,0,0,0,0,0.62685
4,4,110,446,111.5,1,0,0,0,0.29919999999999997
4,4,90,509,127.25,0,0,0,0,0.444375
4,4,74,449,112.25,0,0,0,4,0.88755
4,4,51,181,45.25,0,0,0,0,0.59555
5,5,32,93,18.6,1,1,0,0,0.6703999999999999
5,5,62,701,140.2,0,0,0,0,0.048740000000000006
4,4,27,46,11.5,0,0,0,0,0.0
4,4,82,139,34.75,0,0,0,0,-0.16670000000000001
10,10,75,1504,150.4,1,1,0,0,0.67786
10,10,83,743,74.3,0,0,0,0,0.36063
5,5,81,539,107.8,0,0,0,0,-0.06986
4,4,63,697,174.25,0,0,0,0,0.9201
4,4,86,7,1.75,0,0,0,0,0.2956666666666667
5,5,56,97,19.4,0,0,0,0,0.26848
4,4,92,83,20.75,1,0,0,0,0.307
7,7,82,67,9.571428571428571,0,0,0,0,0.09705
4,4,28,37,9.25,0,0,0,0,0.34335000000000004
7,7,56,646,92.28571428571429,0,0,0,14,-0.8044000000000001
5,5,74,60,12.0,0,0,0,0,0.36378000000000005
5,5,112,438,87.6,1,0,0,0,0.663
5,5,102,252,50.4,0,0,0,0,0.5093599999999999
5,5,95,861,172.2,0,1,0,0,0.73978
4,4,78,958,239.5,0,0,0,0,0.8446
5,5,64,421,84.2,0,0,0,0,0.57286
4,4,82,290,72.5,1,0,0,0,0.6638499999999999
7,7,87,1152,164.57142857142858,1,0,0,0,0.9830571428571429
5,5,91,1133,226.6,1,0,0,0,0.6734800000000001
4,4,47,61,15.25,0,0,0,0,0.031125
5,5,64,140,28.0,0,0,0,0,0.44512
4,4,87,106,26.5,0,0,0,0,0.44175
8,8,96,478,59.75,1,1,0,0,0.3344875
8,8,53,223,27.875,0,0,0,0,0.3045
5,5,63,150,30.0,0,0,0,0,0.5544
4,4,95,891,222.75,0,0,0,8,0.801
4,4,83,450,112.5,0,0,0,0,0.51045
5,5,53,121,24.2,0,0,0,0,0.22427999999999998
5,5,62,139,27.8,0,0,0,0,0.36132
4,4,80,1264,316.0,0,0,0,0,0.97435
4,4,60,423,105.75,0,0,0,0,0.18265
5,5,53,60,12.0,0,0,0,0,0.41556000000000004
7,7,75,244,34.857142857142854,0,0,0,0,0.4391428571428571
4,4,53,163,40.75,0,0,0,0,0.109675
5,5,75,87,17.4,0,0,0,0,0.21448
4,4,81,889,222.25,0,1,0,0,0.938325
4,4,74,338,84.5,0,0,0,0,0.603
6,6,111,238,39.666666666666664,0,0,0,0,0.40870000000000006
7,7,75,126,18.0,0,0,0,0,0.39551428571428565
7,7,74,715,102.14285714285714,0,0,0,0,0.7725714285714286
6,6,105,1099,183.16666666666666,0,1,0,0,0.7357333333333332
5,5,77,162,32.4,1,0,0,0,0.068
5,5,52,52,10.4,0,0,0,0,0.37564000000000003
5,5,79,1378,275.6,0,0,0,0,0.88582
5,5,87,2734,546.8,1,0,0,0,0.80122
5,5,82,422,84.4,0,0,0,0,0.6830200000000001
4,4,75,636,159.0,0,0,0,0,-0.9234500000000001
4,4,86,57,14.25,0,1,0,0,-0.136925
5,5,77,103,20.6,0,0,0,0,0.66232
5,5,81,239,47.8,0,0,0,0,0.56192
4,4,82,492,123.0,0,1,0,0,0.74885
4,4,86,760,190.0,0,0,0,0,0.75585
5,5,95,2622,524.4,1,1,0,1,0.77188
8,8,41,636,79.5,0,0,0,0,0.743725
4,4,62,187,46.75,0,0,0,0,0.42455
4,4,70,413,103.25,0,1,0,0,0.07897499999999999
6,6,99,360,60.0,1,0,0,0,0.39945
4,4,172,1358,339.5,1,1,0,0,0.9238500000000001
4,4,116,86,21.5,0,0,0,0,0.4835
4,4,94,300,75.0,0,0,0,0,0.263625
4,4,84,105,26.25,0,0,0,0,0.6082
6,6,83,376,62.666666666666664,1,1,0,0,0.08586666666666669
7,7,87,274,39.142857142857146,0,0,0,0,0.22672857142857142
6,6,95,618,103.0,0,0,0,0,0.6909833333333334
4,4,86,35,8.75,0,0,0,0,-0.004775
4,4,46,259,64.75,1,0,0,0,0.6875249999999999
6,6,64,479,79.83333333333333,0,1,0,0,0.4073833333333334
4,4,78,486,121.5,0,0,0,0,0.43100000000000005
5,5,84,58,11.6,0,0,0,0,0.0736
8,8,71,160,20.0,0,1,0,0,0.52205
4,4,81,229,57.25,0,0,0,0,0.77405
5,5,94,4942,988.4,1,1,0,0,0.5179
4,4,108,1020,255.0,0,0,0,0,0.6953499999999999
9,9,94,173,19.22222222222222,0,0,0,0,0.5888222222222222
4,4,89,10,2.5,0,0,0,0,0.516
5,5,84,1173,234.6,1,0,0,68,0.4524333333333333
7,7,131,518,74.0,1,0,0,0,0.6249428571428571
4,4,54,74,18.5,0,1,0,0,-0.111225
4,4,79,1071,267.75,0,0,0,0,0.8411
6,6,91,3691,615.1666666666666,1,1,0,0,0.9628666666666666
6,6,64,455,75.83333333333333,0,0,0,0,0.5118833333333334
5,5,97,244,48.8,0,1,0,0,0.53948
9,9,56,826,91.77777777777777,0,1,0,0,0.7812222222222222
5,5,93,471,94.2,0,1,0,0,0.54636
4,4,82,916,229.0,0,1,0,0,0.49707500000000004
6,6,49,143,23.833333333333332,0,0,0,0,0.4255
4,4,70,522,130.5,0,0,0,0,0.9248000000000001
6,6,80,2228,371.3333333333333,1,1,0,0,0.7714166666666666
4,4,63,790,197.5,0,0,0,0,0.964025
10,10,67,955,95.5,0,1,0,0,0.76068
4,4,84,804,201.0,1,1,0,0,0.9287
9,9,93,578,64.22222222222223,1,1,0,0,0.9389111111111111
5,5,89,265,53.0,0,1,0,0,0.8033199999999999
5,5,94,196,39.2,0,0,0,0,0.11428000000000002
5,5,88,5876,1175.2,1,1,0,2,0.99254
7,7,149,295,42.142857142857146,0,0,0,0,0.12195714285714288
8,8,85,849,106.125,0,0,0,0,0.3846
4,4,76,36,9.0,0,0,0,0,0.37655
8,8,79,917,114.625,0,0,0,0,0.853475
4,4,87,875,218.75,1,0,0,0,0.9476
5,5,82,96,19.2,1,0,0,0,0.20322
7,7,78,1360,194.28571428571428,0,0,0,0,0.9500714285714286
5,5,82,167,33.4,0,1,0,0,0.028839999999999998
4,4,51,124,31.0,0,0,0,0,0.28515
5,5,71,112,22.4,0,0,0,0,0.19068000000000002
8,8,90,171,21.375,0,0,0,0,0.0538625
7,7,84,887,126.71428571428571,0,1,0,0,-0.22851428571428573
4,4,75,118,29.5,0,1,0,0,0.072175
9,9,79,819,91.0,0,1,0,0,0.5523222222222222
5,5,103,891,178.2,0,1,0,0,0.78762
4,4,93,1257,314.25,0,1,0,0,0.9429500000000001
7,7,92,554,79.14285714285714,0,1,0,0,0.4475571428571428
7,7,78,67,9.571428571428571,0,1,0,0,-0.04231428571428571
4,4,68,3489,872.25,0,0,0,0,0.961075
4,4,52,216,54.0,0,0,0,0,0.6269750000000001
5,5,96,287,57.4,1,0,0,0,0.44448
4,4,68,151,37.75,0,0,0,0,0.117
6,6,90,6300,1050.0,1,1,0,0,0.9945
5,5,26,74,14.8,0,0,0,0,0.3182
4,4,145,94,23.5,0,0,0,0,0.18287499999999995
6,6,77,1380,230.0,1,0,0,0,0.9552333333333333
5,5,103,315,63.0,0,0,0,0,0.7902199999999999
4,4,152,4803,1200.75,1,0,0,0,0.9992
4,4,68,62,15.5,0,0,0,0,0.6415333333333334
5,5,67,522,104.4,0,0,0,0,0.38808000000000004
5,5,88,134,26.8,1,0,0,0,0.17836
4,4,154,386,96.5,0,0,0,0,0.17479999999999998
4,4,120,233,58.25,0,1,0,0,0.35465
7,7,84,1713,244.71428571428572,0,0,0,0,0.9563714285714287
5,5,88,1045,209.0,0,0,0,0,0.40343999999999997
4,4,63,510,127.5,0,0,0,0,0.0
4,4,87,259,64.75,0,1,0,0,0.7575500000000001
10,10,117,1265,126.5,1,0,0,0,0.47818000000000005
4,4,87,776,194.0,0,1,0,0,0.5972
7,7,47,280,40.0,0,0,0,0,0.6597
4,4,98,2030,507.5,0,0,0,0,0.7020500000000001
4,4,97,185,46.25,0,0,0,0,0.192375
6,6,77,516,86.0,0,0,0,0,0.5672833333333334
4,4,88,574,143.5,1,0,0,0,0.831075
7,7,117,858,122.57142857142857,1,1,0,0,0.4714571428571429
4,4,83,332,83.0,0,1,0,0,0.3817
9,9,74,777,86.33333333333333,1,1,0,0,0.6088555555555555
4,4,90,4128,1032.0,1,1,0,0,0.991875
5,5,111,602,120.4,1,1,0,0,0.9254200000000001
7,7,91,1318,188.28571428571428,0,1,0,0,0.9579428571428572
5,5,98,1494,298.8,1,1,0,0,0.8886200000000001
4,4,115,288,72.0,0,0,0,0,0.5143
6,6,96,163,27.166666666666668,0,0,0,0,0.46018333333333333
4,4,102,346,86.5,0,0,0,0,0.48087499999999994
4,4,81,1097,274.25,0,0,0,0,0.356175
4,4,94,388,97.0,0,0,0,0,-0.204075
7,7,86,821,117.28571428571429,1,0,0,0,0.5816714285714285
4,4,88,182,45.5,0,0,0,0,0.7073
4,4,101,617,154.25,0,0,0,0,0.962425
8,8,71,1650,206.25,0,0,0,0,0.9082250000000001
5,5,71,478,95.6,0,1,0,0,0.6984
4,4,77,4,1.0,0,0,0,0,0.0
4,4,92,278,69.5,1,1,0,0,0.6970500000000001
5,5,107,153,30.6,0,0,0,0,0.50176
6,6,50,197,32.833333333333336,0,0,0,0,0.62935
7,7,110,214,30.571428571428573,0,0,0,0,0.25576
4,4,87,246,61.5,0,1,0,0,0.36030000000000006
8,8,102,633,79.125,0,0,0,0,0.528775
5,5,76,367,73.4,0,0,0,0,0.7164
4,4,63,0,0.0,0,0,0,0,0.0
4,4,77,426,106.5,0,0,0,0,0.11654999999999999
6,6,79,508,84.66666666666667,0,0,0,0,0.6615333333333334
4,4,41,28,7.0,0,0,0,0,0.16544999999999999
5,5,62,90,18.0,0,0,0,0,0.22736
4,4,73,72,18.0,0,0,0,0,0.40912499999999996
4,4,93,201,50.25,0,0,0,0,0.42335
4,4,84,1189,297.25,0,1,0,0,0.90595
8,8,83,1384,173.0,0,1,0,0,0.853275
4,4,74,690,172.5,0,0,0,0,0.87295
10,10,92,1402,140.2,1,0,0,8,0.7766599999999999
7,7,82,6,0.8571428571428571,0,0,0,1,0.6369
8,8,76,172,21.5,0,0,0,0,0.10608749999999999
4,4,84,47,11.75,0,0,0,0,0.1725
4,4,86,2079,519.75,1,1,0,0,0.986425
4,4,126,566,141.5,0,0,0,0,0.68885
6,6,79,2505,417.5,1,0,0,0,0.92775
4,4,85,31670,7917.5,1,1,0,24,0.46275
5,5,71,300,60.0,0,0,0,0,0.69712
6,6,84,157,26.166666666666668,0,0,0,0,0.35131666666666667
4,4,98,117,29.25,0,1,0,0,-0.13935
5,5,91,597,119.4,1,0,0,0,0.65602
7,7,152,464,66.28571428571429,0,1,0,0,0.6349857142857143
5,5,84,336,67.2,0,1,0,0,0.18689999999999998
4,4,82,876,219.0,1,0,0,0,0.5716
4,4,83,351,87.75,0,0,0,0,0.778875
4,4,67,295,73.75,0,0,0,0,0.862675
6,6,94,800,133.33333333333334,1,1,0,0,0.8522333333333333
5,5,131,537,107.4,0,0,0,0,-0.0558
7,7,61,393,56.142857142857146,1,0,0,0,0.6511571428571429
5,5,89,110,22.0,0,0,0,0,0.34822000000000003
10,10,81,312,31.2,0,1,0,0,0.34516
5,5,101,254,50.8,0,0,0,0,0.52
8,8,59,1240,155.0,1,1,0,0,0.68875
4,4,82,1297,324.25,0,1,0,0,0.738875
5,5,62,399,79.8,0,0,0,0,0.4919200000000001
7,7,47,343,49.0,0,0,0,0,0.296
4,4,133,633,158.25,0,0,0,0,0.885875
4,4,74,246,61.5,0,1,0,0,0.5188999999999999
7,7,88,480,68.57142857142857,0,1,0,0,0.4714142857142858
6,6,95,884,147.33333333333334,0,0,0,0,0.27706666666666663
8,8,65,38,4.75,0,0,0,0,0.21423333333333336
4,4,69,570,142.5,1,1,0,0,0.7202000000000001
4,4,101,66,16.5,0,0,0,0,-0.026633333333333325
4,4,89,288,72.0,0,0,0,0,0.320375
4,4,66,736,184.0,1,0,0,0,0.966575
5,5,84,88,17.6,0,1,0,0,0.39348
4,4,90,1281,320.25,0,0,0,0,0.923275
4,4,61,357,89.25,0,1,0,0,0.357425
10,10,83,1095,109.5,0,1,0,0,0.5847800000000001
4,4,79,156,39.0,0,1,0,0,0.347375
4,4,57,583,145.75,0,0,0,0,0.645075
5,5,81,1009,201.8,1,1,0,0,0.9913000000000001
4,4,77,54,13.5,0,0,0,0,0.386275
4,4,71,186,46.5,1,0,0,0,0.6708333333333334
9,9,99,874,97.11111111111111,1,1,0,0,0.6731444444444445
5,5,101,831,166.2,0,1,0,0,0.89246
4,4,80,131,32.75,0,1,0,0,0.686375
5,5,111,535,107.0,0,1,0,0,0.7401
6,6,99,284,47.333333333333336,1,0,0,0,0.38986666666666664
4,4,62,371,92.75,0,0,0,0,0.31224999999999997
8,8,153,797,99.625,1,0,0,0,0.4086625
5,5,90,79,15.8,0,0,0,0,0.15131999999999998
4,4,95,552,138.0,0,1,0,0,0.972075
5,5,93,426,85.2,0,0,0,0,0.7285200000000001
4,4,94,3629,907.25,1,1,0,0,0.99465
4,4,73,2860,715.0,1,0,0,0,0.9862
6,6,98,95,15.833333333333334,0,0,0,0,0.17546666666666666
4,4,98,2017,504.25,1,1,0,0,0.99475
6,6,105,67,11.166666666666666,0,0,0,0,0.09103333333333334
4,4,61,61,15.25,0,0,0,0,0.18964999999999999
7,7,126,1567,223.85714285714286,0,0,0,0,0.9845142857142857
10,10,83,625,62.5,0,1,0,0,0.48452
4,4,82,191,47.75,0,0,0,0,0.6435500000000001
4,4,74,270,67.5,1,0,0,0,0.26339999999999997
5,5,86,74,14.8,0,0,0,0,0.31566
4,4,74,1015,253.75,0,0,0,0,0.903575
5,5,99,1675,335.0,0,0,0,0,0.9080599999999999
7,7,99,695,99.28571428571429,1,0,0,0,0.7681714285714286
4,4,66,1661,415.25,1,0,0,0,0.9901
6,6,82,112,18.666666666666668,1,1,0,0,0.09191666666666669
5,5,37,241,48.2,0,0,0,0,0.68218
5,5,71,4,0.8,0,0,0,0,0.2023
5,5,63,167,33.4,1,0,0,0,0.24014000000000002
6,6,147,1137,189.5,0,1,0,0,0.6599666666666666
5,5,82,1661,332.2,1,1,0,0,0.9393800000000001
4,4,70,575,143.75,1,0,0,0,0.8352499999999999
4,4,77,336,84.0,0,1,0,0,-0.60385
9,9,110,772,85.77777777777777,0,1,0,0,0.4509555555555555
6,6,90,1120,186.66666666666666,1,0,0,0,0.9870000000000001
4,4,80,9,2.25,0,0,0,0,0.13486666666666666
4,4,68,159,39.75,0,0,0,0,0.491675
4,4,58,110,27.5,0,0,0,0,0.40812499999999996
4,4,150,83,20.75,0,0,0,0,0.39195
4,4,95,191,47.75,0,0,0,0,0.417275
9,9,87,5280,586.6666666666666,0,0,0,0,0.9893222222222222
6,6,63,224,37.333333333333336,0,0,0,0,0.14338333333333333
4,4,98,674,168.5,1,0,0,0,0.83605
4,4,75,65,16.25,0,0,0,0,0.296
6,6,88,1865,310.8333333333333,1,1,0,0,0.6547
5,5,94,1258,251.6,1,1,0,26,0.4194
9,9,82,302,33.55555555555556,0,1,0,0,0.3663333333333333
5,5,78,912,182.4,0,1,0,0,0.71608
6,6,100,581,96.83333333333333,1,1,0,0,0.53225
4,4,69,188,47.0,0,0,0,4,0.0
4,4,79,29,7.25,0,0,0,0,0.0
4,4,56,160,40.0,0,0,0,0,0.0
5,5,94,169,33.8,0,0,0,0,0.46167500000000006
5,5,72,75,15.0,0,0,0,0,0.38621999999999995
6,6,91,356,59.333333333333336,1,0,0,0,0.6185999999999999
4,4,87,199,49.75,0,0,0,1,0.2989
5,5,63,117,23.4,0,0,0,0,0.32774000000000003
4,4,77,1486,371.5,0,0,0,0,0.975325
4,4,68,162,40.5,0,1,0,0,0.38795
4,4,90,359,89.75,0,0,0,0,0.597275
5,5,61,216,43.2,1,1,0,0,0.7376400000000001
4,4,72,700,175.0,0,0,0,0,-0.4137
4,4,84,1584,396.0,0,0,0,0,0.9751
8,8,66,525,65.625,0,0,0,0,0.42371250000000005
9,9,94,279,31.0,0,0,0,0,0.32911111111111113
10,10,85,432,43.2,0,0,0,0,0.07822
6,6,91,168,28.0,0,0,0,0,0.1984
4,4,76,1096,274.0,0,0,0,0,0.9935
7,7,94,1519,217.0,1,0,0,0,-0.6799714285714286
5,5,93,2618,523.6,1,1,0,0,0.99642
4,4,38,112,28.0,0,0,0,0,0.6249
5,5,94,2011,402.2,0,1,0,0,0.99718
4,4,74,222,55.5,0,1,0,0,0.518725
9,9,86,178,19.77777777777778,0,1,0,0,0.1360111111111111
6,6,122,96,16.0,0,0,0,0,-0.014533333333333334
5,5,81,100,20.0,0,1,0,0,0.6371
5,5,74,854,170.8,1,1,0,0,0.78664
4,4,48,439,109.75,1,1,0,0,0.8426
4,4,78,179,44.75,0,0,0,0,-0.007150000000000004
4,4,88,555,138.75,0,0,0,0,0.7067000000000001
7,7,81,1416,202.28571428571428,0,0,0,0,0.962642857142857
7,7,104,1267,181.0,0,0,0,0,0.6173285714285714
4,4,75,299,74.75,1,0,0,0,0.756925
4,4,110,936,234.0,1,1,0,0,0.41607500000000003
5,5,87,528,105.6,1,0,0,0,0.3877400000000001
4,4,75,652,163.0,0,0,0,0,0.8992
6,6,113,151,25.166666666666668,0,0,0,0,0.21705
5,5,89,186,37.2,0,0,0,0,0.51376
8,8,102,421,52.625,0,1,0,0,0.026299999999999997
9,9,82,248,27.555555555555557,0,0,0,0,0.3126
4,4,117,617,154.25,1,0,0,0,0.33075
4,4,65,85,21.25,0,0,0,0,0.42372499999999996
4,4,63,282,70.5,0,0,0,4,0.184225
5,5,81,610,122.0,0,1,0,0,0.5966600000000001
8,8,118,6981,872.625,1,0,0,0,0.9942625
4,4,105,2293,573.25,1,0,0,0,0.9452333333333334
4,4,106,593,148.25,0,0,0,0,0.498575
6,6,75,174,29.0,0,0,0,0,0.4602666666666666
5,5,83,622,124.4,0,0,0,0,0.9281
4,4,79,127,31.75,0,0,0,0,0.32372500000000004
6,6,81,907,151.16666666666666,0,0,0,0,0.4365333333333333
4,4,76,114,28.5,0,0,0,0,0.399025
5,5,66,168,33.6,0,0,0,0,0.01429999999999999
4,4,103,141,35.25,0,0,0,0,0.61
5,5,74,756,151.2,0,1,0,0,0.8405799999999999
7,7,77,567,81.0,1,1,0,0,0.08624285714285715
6,6,57,318,53.0,0,1,0,6,0.8240833333333333
6,6,81,370,61.666666666666664,0,1,0,0,-0.05786666666666666
7,7,66,6438,919.7142857142857,1,1,0,0,0.9938142857142858
4,4,72,196,49.0,0,0,0,0,0.51195
5,5,91,592,118.4,0,0,0,0,-0.20515999999999995
8,8,86,255,31.875,0,1,0,0,0.36693749999999997
9,9,82,262,29.11111111111111,0,0,0,0,-0.14768888888888887
4,4,82,64,16.0,0,0,0,0,0.22556666666666667
7,7,72,1317,188.14285714285714,1,0,0,0,0.7135142857142858
5,5,87,197,39.4,0,0,0,0,0.52694
5,5,105,525,105.0,1,1,0,0,0.7485999999999999
4,4,93,63,15.75,0,0,0,0,0.155775
5,5,67,180,36.0,1,0,0,0,0.62974
5,5,84,1217,243.4,0,0,0,0,0.8859600000000001
8,8,96,2440,305.0,1,1,0,0,0.98095
4,4,108,688,172.0,0,1,0,0,0.6451
8,8,99,3473,434.125,1,0,0,0,0.9810375
4,4,66,84,21.0,0,0,0,0,-0.049574999999999994
7,7,98,9158,1308.2857142857142,1,1,0,0,0.9993
4,4,103,2738,684.5,0,0,0,0,0.99075
4,4,75,1133,283.25,0,1,0,0,0.08365000000000003
4,4,76,1291,322.75,0,0,0,0,0.9861
8,8,40,145,18.125,0,0,0,0,0.3980625
5,5,82,521,104.2,0,0,0,0,0.7412799999999999
6,6,63,72,12.0,0,0,0,0,0.13325
4,4,79,400,100.0,0,0,0,0,0.66015
4,4,61,239,59.75,0,0,0,0,0.52315
4,4,80,221,55.25,0,0,0,0,0.643925
4,4,89,4614,1153.5,1,1,0,0,0.92885
4,4,89,766,191.5,1,0,0,0,0.5796
10,10,100,12707,1270.7,1,1,0,0,0.67033
5,5,95,598,119.6,0,0,0,0,0.40026
4,4,92,693,173.25,0,0,0,0,0.98585
5,5,69,1186,237.2,1,0,0,0,0.8305399999999998
5,5,89,401,80.2,0,0,0,0,0.40298
5,5,98,4223,844.6,0,1,0,0,0.9979800000000001
6,6,88,50,8.333333333333334,0,1,0,0,0.25756666666666667
4,4,130,957,239.25,0,1,0,0,0.7142
7,7,80,90,12.857142857142858,0,0,0,0,0.24474285714285715
6,6,96,233,38.833333333333336,1,0,0,0,0.4404166666666667
5,5,76,202,40.4,0,1,0,0,0.6009399999999999
4,4,66,54,13.5,0,0,0,0,0.16550000000000004
10,10,88,5791,579.1,1,0,0,20,0.99312
6,6,64,1828,304.6666666666667,1,1,0,0,0.8981833333333333
4,4,96,850,212.5,1,1,0,0,0.5913750000000001
4,4,93,183,45.75,0,1,0,0,0.65445
7,7,85,284,40.57142857142857,0,0,0,0,0.22659999999999997
6,6,84,196,32.666666666666664,0,1,0,0,0.3995166666666667
6,6,109,209,34.833333333333336,1,0,0,0,0.47955
5,5,80,686,137.2,0,1,0,0,0.9118400000000001
5,5,52,53,10.6,0,0,0,0,0.14401999999999998
5,5,90,1301,260.2,0,0,0,0,-0.004620000000000013
5,5,93,496,99.2,0,0,0,0,0.44883999999999996
6,6,89,264,44.0,0,0,0,0,0.8910666666666667
4,4,88,7,1.75,0,0,0,0,0.3127666666666667
4,4,43,236,59.0,0,0,0,0,0.36315
8,8,112,3233,404.125,1,1,0,0,0.47242500000000004
4,4,95,968,242.0,0,0,0,0,0.9308
4,4,47,702,175.5,0,0,0,0,0.7152000000000001
4,4,59,242,60.5,0,1,0,0,0.758375
8,8,156,4468,558.5,0,1,0,0,0.99685
8,8,85,766,95.75,0,0,0,0,0.5569124999999999
4,4,87,430,107.5,0,0,0,0,0.69205
7,7,59,182,26.0,0,0,0,0,0.23321428571428568
5,5,77,231,46.2,0,0,0,0,0.32857500000000006
4,4,117,558,139.5,0,0,0,0,0.60555
4,4,68,355,88.75,0,0,0,0,0.672675
4,4,94,1860,465.0,0,0,0,0,0.9745999999999999
4,4,46,118,29.5,0,0,0,0,0.502375
8,8,96,684,85.5,0,1,0,3,0.9257249999999999
6,6,92,70,11.666666666666666,1,0,0,0,0.28509999999999996
5,5,112,1238,247.6,0,0,0,0,0.90602
7,7,82,213,30.428571428571427,0,0,0,0,0.3654857142857143
5,5,59,692,138.4,0,1,0,0,0.61224
5,5,87,74,14.8,0,0,0,0,0.22644000000000003
4,4,95,168,42.0,0,0,0,0,0.380725
6,6,92,768,128.0,0,0,0,0,0.8481
5,5,72,532,106.4,1,1,0,0,0.21800000000000003
9,9,135,1945,216.11111111111111,1,1,0,0,0.7547444444444446
4,4,72,1160,290.0,1,0,0,0,0.9484999999999999
6,6,97,191,31.833333333333332,0,0,0,0,0.43185
5,5,124,253,50.6,0,1,0,0,0.7003
7,7,90,145,20.714285714285715,0,0,0,0,0.2933714285714286
8,8,94,924,115.5,0,1,0,0,-0.13555
5,5,71,439,87.8,1,0,0,0,0.7811000000000001
5,5,74,2965,593.0,0,1,0,0,0.9933400000000001
6,6,109,786,131.0,0,1,0,0,0.4810666666666666
10,10,62,558,55.8,0,0,0,0,-0.03991
6,6,104,1637,272.8333333333333,0,1,0,3,-0.15864999999999999
5,5,81,78,15.6,0,0,0,0,0.12083999999999999
8,8,51,270,33.75,0,0,0,0,0.35760000000000003
4,4,60,383,95.75,0,1,0,6,0.9284
5,5,82,512,102.4,1,1,0,0,0.5233
5,5,62,459,91.8,1,0,0,0,0.43410000000000004
6,6,44,118,19.666666666666668,0,0,0,0,-0.12935
4,4,93,2539,634.75,1,0,0,0,0.991025
5,5,74,257,51.4,0,0,0,0,0.5242800000000001
4,4,37,431,107.75,0,0,0,0,0.687675
4,4,94,3556,889.0,0,0,0,0,0.9946999999999999
4,4,93,361,90.25,0,1,0,0,0.5105999999999999
6,6,91,233,38.833333333333336,0,1,0,0,0.5848666666666668
5,5,68,248,49.6,0,1,0,0,-0.31120000000000003
5,5,82,313,62.6,0,0,0,0,0.65288
4,4,81,613,153.25,0,1,0,0,0.8486999999999999
6,6,81,1038,173.0,0,1,0,0,0.8544833333333334
7,7,79,2904,414.85714285714283,0,0,0,0,0.9423285714285713
4,4,86,397,99.25,0,0,0,0,0.18730000000000002
5,5,88,1672,334.4,1,0,0,1,0.9764199999999998
4,4,78,322,80.5,0,0,0,0,0.2514
5,5,82,248,49.6,0,0,0,0,0.39838
4,4,61,1,0.25,0,0,0,0,0.2023
4,4,92,323,80.75,0,0,0,0,0.534925
7,7,64,1379,197.0,1,0,0,0,0.8617999999999999
6,6,61,525,87.5,0,1,0,0,0.7015666666666666
5,5,68,486,97.2,1,0,0,0,0.37172
4,4,94,84,21.0,0,0,0,0,0.2014
4,4,64,158,39.5,0,0,0,0,-0.0258
4,4,94,159,39.75,0,0,0,0,0.47217499999999996
4,4,80,210,52.5,0,0,0,0,0.55645
4,4,109,759,189.75,0,0,0,0,-0.3806749999999999
4,4,171,41674,10418.5,1,1,0,3,0.9990749999999999
5,5,85,81,16.2,0,0,0,0,0.12232000000000001
7,7,82,1334,190.57142857142858,0,0,0,0,0.9276857142857142
5,5,50,315,63.0,0,1,0,0,0.5859
4,4,89,615,153.75,0,1,0,0,0.9395249999999999
8,8,93,434,54.25,0,0,0,0,0.27696250000000006
4,4,36,2,0.5,0,0,0,0,0.2023
4,4,80,721,180.25,1,1,0,0,0.79565
4,4,73,1602,400.5,0,0,0,4,0.9843250000000001
4,4,99,198,49.5,0,1,0,0,0.198
4,4,137,6573,1643.25,1,0,0,0,0.9883500000000001
5,5,66,766,153.2,0,0,0,0,0.8755400000000002
4,4,102,1138,284.5,1,0,0,0,0.959625
5,5,83,156,31.2,0,0,0,0,0.06465000000000004
4,4,83,289,72.25,0,0,0,0,0.2974
5,5,87,1381,276.2,1,0,0,0,0.7081
6,6,137,539,89.83333333333333,0,1,0,0,0.3346166666666666
4,4,91,82,20.5,0,0,0,0,0.212025
4,4,83,703,175.75,0,0,0,0,0.675925
5,5,85,2575,515.0,1,1,0,0,0.78486
4,4,70,795,198.75,1,0,0,0,0.9691000000000001
10,10,91,907,90.7,1,0,0,0,0.30824
4,4,89,296,74.0,0,0,0,0,0.7222
4,4,92,332,83.0,0,0,0,0,0.858725
4,4,75,208,52.0,0,0,0,0,0.146475
5,5,97,1540,308.0,1,1,0,0,0.9753000000000001
4,4,77,223,55.75,0,0,0,0,0.8037333333333333
7,7,62,1226,175.14285714285714,0,0,0,0,0.9743142857142857
6,6,104,188,31.333333333333332,0,1,0,0,0.31365
4,4,103,139,34.75,0,0,0,0,0.45415
5,5,84,240,48.0,0,0,0,0,0.67146
4,4,81,267,66.75,0,0,0,0,0.41709999999999997
8,8,76,734,91.75,0,0,0,3,0.4297375
6,6,117,440,73.33333333333333,0,0,0,0,0.4369166666666667
6,6,95,1431,238.5,0,1,0,0,0.8268666666666666
6,6,95,905,150.83333333333334,0,0,0,0,0.7550500000000001
4,4,87,1023,255.75,0,0,0,0,-0.95155
4,4,89,999,249.75,1,1,0,0,0.980075
4,4,65,268,67.0,0,0,0,0,0.746
4,4,75,786,196.5,1,1,0,0,0.86555
6,6,95,1119,186.5,0,0,0,0,0.7856000000000001
